Date,BANKEX,AUTO,CAPITALGOOD,FMCG,IT,METAL,REALTY,MID CAP,SMALL CAP,SENSEX
02-12-2013,12878.19,12377.83,9974.42,6567.45,8449.8,9505.42,1362.84,6377.12,6166.16,20898.01
03-12-2013,12806.28,12325.14,9942.1,6512.89,8461.5,9527.83,1379.79,6391.52,6182.81,20854.92
04-12-2013,12732.76,12196.21,9843.97,6424.39,8469.09,9552.47,1342.92,6349.55,6178.86,20708.71
05-12-2013,13298.26,12241.81,10197.06,6364,8426.29,9658.13,1362.82,6357.73,6203,20957.81
06-12-2013,13363.74,12297.41,10279.2,6382.23,8421.48,9718.57,1365.6,6388.98,6225.77,20996.53
09-12-2013,13754.8,12466.17,10601.79,6395.49,8466.56,9789.23,1401.18,6419.57,6250.03,21326.42
10-12-2013,13510.63,12455.14,10285.59,6451.2,8641.68,9879.28,1380.42,6402.77,6205.11,21255.26
11-12-2013,13459.28,12324.22,10142.3,6487.06,8618.43,9817.36,1372.94,6396.43,6209.86,21171.41
12-12-2013,13268.01,12053.65,10038.75,6444.1,8556.72,9682.46,1368.56,6382.96,6189.9,20925.61
13-12-2013,12969.5,12034.34,9852.32,6400.67,8556.86,9621.38,1339.87,6302.5,6131.12,20715.58
16-12-2013,12962.94,11949.54,9896.03,6369.51,8690.49,9640.73,1341.6,6321.14,6152.91,20659.52
17-12-2013,12797.18,11943.88,9926.19,6418.22,8710.46,9642.62,1332.78,6318.97,6150.65,20612.14
18-12-2013,12976.05,12150.35,10185.66,6443.71,8752.87,9706.32,1379.62,6404.17,6220.03,20859.86
19-12-2013,12661.22,12112.38,9990.82,6436.81,8904.8,9728.14,1368.55,6391.62,6212.29,20708.62
20-12-2013,12890.53,12357.25,10047.1,6490.14,9052.18,9779.48,1406.31,6502.49,6291.96,21079.72
23-12-2013,12993.46,12385.17,10177.24,6509.51,8963.89,9928.47,1450.76,6584.11,6367.46,21101.03
24-12-2013,12937.6,12375.58,10244.24,6498.48,8962.53,9819.76,1451.88,6619.19,6433.61,21032.71
26-12-2013,13006.6,12318.76,10267.68,6511.28,8991.05,9868.52,1449.74,6646.27,6507.67,21074.59
27-12-2013,13073.59,12308.04,10285.01,6549.15,9144.98,9917.78,1454.02,6663.76,6516.08,21193.58
30-12-2013,12986.13,12252.32,10243.16,6570.83,9067.39,9985.23,1430.95,6657.31,6530.2,21143.01
31-12-2013,13001.94,12258.83,10264.26,6567.01,9081.78,9964.29,1433.41,6705.56,6551.13,21170.68
01-01-2014,13010.39,12274.57,10269.29,6576.7,9022.33,9985.35,1474.79,6737.16,6649.16,21140.48
02-01-2014,12774.11,12170.38,9977.82,6462.54,9031.96,9836.85,1429.58,6617.76,6514.24,20888.33
03-01-2014,12775.1,12029.73,9807.16,6482.67,9229.68,9718.47,1441.84,6659.18,6553,20851.33
06-01-2014,12631.37,12053.77,9820.78,6511.4,9184.24,9720,1431.66,6682.78,6615.03,20787.3
07-01-2014,12608.32,12064.82,9869.15,6506.71,9066.16,9557.12,1408.05,6657.63,6639.11,20693.24
08-01-2014,12625.87,12150.39,9735.82,6518.04,9073.63,9598.3,1401.86,6696.6,6658.46,20729.38
09-01-2014,12532.13,12081.33,9537.91,6481.35,9116.48,9699.63,1369.46,6643.7,6611.03,20713.37
10-01-2014,12338.8,11956.31,9415.33,6574.06,9313.63,9551.58,1348.26,6581.22,6569.79,20758.49
13-01-2014,12590.05,12037.22,9561.01,6588.14,9585.23,9555.96,1357.45,6590.88,6594.32,21134.21
14-01-2014,12507.27,11979.85,9501.12,6557.88,9521.17,9421.52,1338.4,6569.99,6581.22,21032.88
15-01-2014,12706.61,12125.54,9689.03,6596.7,9587.93,9525.77,1355.97,6581.7,6600.88,21289.49
16-01-2014,12680.52,12023.87,9713.12,6544.15,9642.08,9692.85,1359.05,6574.09,6583.95,21265.18
17-01-2014,12481.08,12028.06,9688.56,6548.41,9395.97,9635.03,1326.5,6487.03,6476.76,21063.62
20-01-2014,12574.74,12114.46,9700.22,6619.06,9661.46,9658.36,1335.79,6552.89,6527.77,21205.05
21-01-2014,12769.51,12239.74,9761.91,6607.04,9595.28,9732.54,1343.65,6582.56,6553.01,21251.12
22-01-2014,12801.43,12273.68,9710.82,6597.5,9613.6,9823.43,1350.98,6595.75,6571.11,21337.67
23-01-2014,12796.86,12144.28,9889.53,6606.82,9592.78,9774.35,1350.19,6564.27,6563.03,21373.66
24-01-2014,12556.16,11953.12,9624.23,6522.81,9529.91,9604.37,1307.17,6455.26,6444.46,21133.56
27-01-2014,12057.06,11555.36,9364.36,6510.99,9469.09,9238.48,1218.06,6273.44,6274.4,20707.45
28-01-2014,12020.48,11574,9390.09,6537.13,9368.86,9397.13,1231.23,6273.12,6290.13,20683.51
29-01-2014,11937.04,11587.96,9476.48,6536.73,9421.69,9270.46,1224.03,6282.5,6273.95,20647.3
30-01-2014,11618.68,11619.23,9407.69,6475.92,9408.56,9037.16,1192.19,6211.37,6181.8,20498.25
31-01-2014,11712.31,11568.87,9486.63,6517.93,9476.62,9151.57,1211.6,6308.05,6263.35,20513.85
03-02-2014,11554.48,11350.84,9404.55,6457.47,9321.09,8871.9,1186.28,6257.47,6233.74,20209.26
04-02-2014,11659.04,11415.92,9419.46,6507.61,9154.99,8827.74,1193.04,6281.98,6245.72,20211.93
05-02-2014,11695.03,11602.39,9438.87,6449.01,9242.29,8969.33,1212.05,6310.66,6305.42,20261.03
06-02-2014,11668.4,11701.11,9352.02,6536.79,9226.67,9052.08,1193,6299.59,6309.01,20310.74
07-02-2014,11743.38,11791.28,9402.18,6504.76,9169.05,9292.87,1205.35,6336.84,6328.76,20376.56
10-02-2014,11680.84,11831.93,9458.46,6501.08,9130.38,9245.91,1219.18,6339.94,6339.88,20334.27
11-02-2014,11720.08,11923.19,9449.81,6494.21,9220.37,9279.96,1208.17,6357.57,6346.53,20363.37
12-02-2014,11831.51,11943.69,9592.39,6439.19,9242.79,9156.45,1204.26,6357.75,6349.09,20448.49
13-02-2014,11582.4,11922.86,9394.73,6379.03,9234.57,8990.28,1208.98,6304.78,6282.49,20193.35
14-02-2014,11657.78,11967.98,9413.61,6411.96,9363.17,9053.28,1209.98,6311.88,6279.69,20366.82
17-02-2014,11798.37,12058.97,9423.95,6404.9,9379.12,8989.07,1200.02,6300.67,6280.6,20464.06
18-02-2014,12074.22,12175.2,9620.47,6386.74,9377.44,9081.87,1207.08,6345.46,6330.72,20634.21
19-02-2014,12109.39,12164.01,9720.25,6375.02,9515.97,8985.18,1212.29,6376.94,6372.2,20722.97
20-02-2014,11911.62,12106.74,9731.92,6316.96,9458.37,8894.22,1210.22,6377.02,6361.85,20536.64
21-02-2014,12049.4,12167.65,9852.64,6392.8,9568.51,8969.78,1208.99,6422.05,6393.33,20700.75
24-02-2014,12192.66,12249.97,10101.53,6421.49,9532.07,8888.2,1208.94,6441.6,6415.63,20811.44
25-02-2014,12182.38,12322.14,10159.33,6441.83,9618.06,8732.81,1209.5,6462.32,6421.7,20852.47
26-02-2014,12250.53,12427.9,10254.45,6505.67,9653.2,8575.85,1203.24,6469.03,6436.27,20986.99
28-02-2014,12284.27,12598.73,10375.6,6483.96,9792.25,8660.83,1203.5,6500.42,6445.04,21120.12
03-03-2014,12180.67,12449.57,10267.99,6464.64,9669.72,8648.01,1203.22,6480.74,6449.16,20946.65
04-03-2014,12481.85,12508.23,10473.16,6522.31,9668.54,8934.61,1215.56,6565.59,6515.79,21209.73
05-03-2014,12664.94,12479.37,10592,6546.92,9686.91,8995.15,1239.23,6627.51,6546.44,21276.86
06-03-2014,12878.13,12584.92,10783.65,6575.7,9711.57,9196.01,1289.93,6708,6626.46,21513.87
07-03-2014,13567.23,12721.44,11220.79,6612.33,9520,9348.36,1359.57,6693.44,6612.45,21919.79
10-03-2014,13826.73,12786.07,11532.08,6586.17,9289.87,9251.75,1393.15,6722.74,6663.1,21934.83
11-03-2014,13755.65,12703.64,11458.3,6568.38,9303.07,8933.63,1424.29,6703.41,6664.69,21826.42
12-03-2014,13723.53,12620.28,11374.99,6648.26,9355.38,8915.24,1423.25,6708.22,6665.13,21856.22
13-03-2014,13849.85,12688.93,11399.29,6673.98,8975.77,8858.33,1373.89,6671.54,6650.19,21774.61
14-03-2014,13756.15,12808.16,11609.65,6697.45,8940.05,8897.93,1387.68,6656.18,6627.68,21809.8
18-03-2014,13830.81,12785.97,11568.95,6820.46,8867.1,8951.21,1380.53,6719.37,6691.68,21832.61
19-03-2014,13914.61,12776.99,11624.29,6902.68,8668.13,9140.81,1375.61,6739.58,6722.35,21832.86
20-03-2014,13725.87,12643.85,11399.14,6891.37,8814.61,9031.14,1345,6715.3,6726.67,21740.09
21-03-2014,13810.25,12725.63,11430.94,6921.57,8872.1,9205.24,1370.04,6769.94,6785.11,21753.75
22-03-2014,13803.04,12771.75,11446.57,6924.14,8871.91,9187.84,1368.79,6792.15,6831.99,21755.32
24-03-2014,14179.83,12888.5,11541.95,6953.33,8870.31,9277.14,1375.95,6800.92,6841.91,22055.48
25-03-2014,14220.05,12920.65,11735.07,7001.71,8802.19,9290.13,1393.86,6842.16,6853.11,22055.21
26-03-2014,14308,13043.86,11893.28,6954.18,8722.65,9541.42,1390.57,6868.07,6848.39,22095.3
27-03-2014,14414.15,13111.46,11975.1,6997.95,8714.12,9538.99,1405.3,6909.67,6916.5,22214.37
28-03-2014,14585.16,13142.84,12068.53,7015.94,8774.41,9684.27,1427.96,7010.29,6999.06,22339.97
31-03-2014,14572.46,13280.27,12011.23,6971.02,8789.38,10059.1,1468.4,7082.86,7071.96,22386.27
01-04-2014,14400.7,13305.01,11972.85,6979.78,8934.45,10100.31,1455.92,7086,7106.72,22446.44
02-04-2014,14534.86,13431.08,12114.45,6874.77,8966,10049.44,1483.46,7198.92,7220.36,22551.49
03-04-2014,14375.92,13413.41,12013.6,6904.97,8964.19,10084.86,1476.87,7170.75,7207.45,22509.07
04-04-2014,14362.26,13278.87,11924.33,6865.56,8878.67,10110.15,1526.6,7197.62,7265.05,22359.5
07-04-2014,14305.35,13264.91,11913.57,6875.48,8867.35,10134.35,1505.71,7165.36,7281.07,22343.45
09-04-2014,14798.8,13499.24,12131.61,6910.15,8770.87,10363.34,1533.57,7285.39,7427.35,22702.34
10-04-2014,14805.97,13572.54,12326.55,6877.83,8701.06,10385.84,1552.79,7331.28,7473.88,22715.33
11-04-2014,14689.89,13409.68,12205.35,6858.52,8835.09,10352.33,1557.26,7338.46,7523.18,22628.96
15-04-2014,14386.45,13284.13,12187.07,6876.8,9025.64,10061.67,1510.7,7311.99,7501.5,22484.93
16-04-2014,14370.22,13197.3,11886.03,6919.88,8800.81,10080.45,1452.25,7232.76,7418.22,22277.23
17-04-2014,14625.65,13494.62,12074.5,7009.34,8907.19,10266.72,1492.84,7339.29,7524.01,22628.84
21-04-2014,14822.16,13674.22,12425.63,6981.97,8846.27,10495.19,1488.72,7397.41,7627.97,22764.83
22-04-2014,14846.18,13614.71,12573.3,6949.55,8798.05,10412.29,1482.21,7386.17,7629.1,22758.37
23-04-2014,15012.05,13632.16,12761.14,6978.05,8796.17,10435.17,1463.29,7395.06,7646.1,22876.54
25-04-2014,14910.3,13615.96,12589.52,6837.11,8786.98,10432.38,1472.17,7373.64,7597.34,22688.07
28-04-2014,14964.24,13483.49,12462.05,6808.64,8781.19,10376.59,1480.63,7438.49,7617.28,22631.61
29-04-2014,14773.76,13322.91,12368.95,6752.02,8775.31,10097.42,1475.02,7406.12,7615.66,22466.19
30-04-2014,14706.66,13372.23,12118.32,6763.06,8751.78,9981.03,1396.79,7323.46,7489.87,22417.8
02-05-2014,14690.5,13303.39,11902.84,6756.63,8847.03,9840.32,1400.11,7357.46,7532.81,22403.89
05-05-2014,14749.12,13347.12,12011.27,6790.72,8762.01,9959.13,1389.63,7348.06,7498.09,22445.12
06-05-2014,14829.5,13359.1,12129.67,6821.68,8716.98,9965.93,1388.9,7370.69,7532.83,22508.42
07-05-2014,14814.71,13265.53,12109.11,6799.34,8491.49,9894.94,1373.54,7360.08,7526.99,22323.9
08-05-2014,14924.81,13341.88,12156.04,6744.76,8512.2,9908.59,1360.9,7347.98,7539.64,22344.04
09-05-2014,15721.36,13676.71,12562.48,6801.36,8580.01,10224.81,1420.52,7456.09,7593.68,22994.23
12-05-2014,16113.65,14071.23,12912.21,6973.63,8668.9,10465.99,1433.64,7510.73,7632.29,23551
13-05-2014,16206.48,14175.8,13236.64,7030.73,8893.13,10540.56,1468.66,7618.62,7762.92,23871.23
14-05-2014,16256.42,14172.2,13189.21,7074.2,8865.93,10879.85,1532.1,7704.1,7859.03,23815.12
15-05-2014,16279.74,14106.36,13070.99,7094.57,8838.16,10802.07,1515.16,7640.1,7791.12,23905.6
16-05-2014,16994.36,14230.62,13482.14,6963.02,8642.14,11084.51,1605.57,7765.72,7885.76,24121.74
19-05-2014,17438.08,14246.77,14605.99,6684.77,8214.41,11839.52,1716.47,8091.27,8344.7,24363.05
20-05-2014,17304.26,14250.49,14631.35,6736.07,8387.45,12030.15,1800.47,8232.4,8600.33,24376.88
21-05-2014,17119.75,14321.8,14392.84,6779.03,8453.48,12062.79,1834.6,8342.36,8758.28,24298.02
22-05-2014,17239.64,14334.41,14464.19,6826.2,8427.68,12279.69,1936.21,8518.22,8960.7,24374.4
23-05-2014,17523.13,14580.74,14775.05,6794.28,8440.06,12538.05,1976.96,8668.32,9128.04,24693.35
26-05-2014,17393.11,14794.89,14858.52,6809.7,8563.69,12545.28,1873.8,8485.06,8923.65,24716.88
27-05-2014,17286.15,14601.14,14847.88,6803.41,8588.65,12550.45,1856.98,8429.2,8883.65,24549.51
28-05-2014,17383.42,14491.66,14914.28,6794.11,8719.3,12347.04,1882.96,8463.09,9028.82,24556.09
29-05-2014,17227.63,14466.04,14691.51,6773.34,8419.51,12239.58,1857.22,8434.4,8985.37,24234.15
30-05-2014,16953.86,14493.77,14716.81,6864.13,8455.36,12292.69,1894.34,8467.22,9015.73,24217.34
02-06-2014,17510.44,14700.86,15442.48,6808.06,8457.53,12521.72,1921.36,8650.52,9196.92,24684.85
03-06-2014,17478.99,14744.49,15635.66,6757.23,8454.46,13155.3,1981.79,8705.06,9305.87,24858.59
04-06-2014,17569.68,14841.74,15830.34,6741.68,8346.87,13309.57,2012.53,8865.94,9488.71,24805.83
05-06-2014,17500.64,14956.43,15992.19,6842.37,8454.23,13752.64,2026.36,8955.91,9623.92,25019.51
06-06-2014,17788.59,15184.52,16124.12,6931.54,8401.07,13706.42,2128.03,9098.54,9774.04,25396.46
09-06-2014,17817.36,15433.96,16523.37,6933.81,8472.13,13977.08,2256.01,9237.15,9991.05,25580.21
10-06-2014,17681.67,15436.87,16374.5,6942.12,8668.95,13857.74,2189.12,9211.85,10017.44,25583.69
11-06-2014,17692.35,15366.91,16181.76,6864.75,8862.48,13466.99,2097.05,9118.89,9950.03,25473.89
12-06-2014,17718.78,15459.1,16194.48,6896.1,8883.66,13481.56,2105.15,9166.31,9985.48,25576.21
13-06-2014,17309.87,15195.07,15857.21,6868.79,8895.53,13075.74,1994.75,8935.93,9674.58,25228.17
16-06-2014,17220.59,15031.83,15673.53,6888.61,9032.49,13092.69,2028.75,8966.88,9704.39,25190.48
17-06-2014,17612.82,15127.03,15976.04,6876.9,9070.61,13300.45,2046.33,9101.47,9901.56,25521.19
18-06-2014,17424.01,14974.06,15828.9,6827.32,8976.02,13177.39,2003.4,9035.25,9873.64,25246.25
19-06-2014,17264.97,15015.57,15734.14,6843.3,9145.22,13066.72,1996.28,8997.35,9842.98,25201.8
20-06-2014,17196.78,14878.31,15602.69,6841.79,9148.53,12982.32,2006.62,8961.96,9761.22,25105.51
23-06-2014,17273.05,14987.23,15687.74,6564.32,9005.78,13128.55,2015.03,9018.07,9816.35,25031.32
24-06-2014,17534.65,15145.94,15883.3,6642.77,9033.93,13273.48,2078.65,9161.18,9977.71,25368.9
25-06-2014,17459.71,15260.32,15772.1,6618,9047,13261.59,2096.75,9208.66,10012.79,25313.74
26-06-2014,17261.72,15280.35,15911.46,6593.5,9049.38,13109.65,2039.31,9180.84,9981.38,25062.67
27-06-2014,17181.74,15198.27,15853.83,6626.38,9270.97,12939.64,2055.57,9205.17,10022.29,25099.92
30-06-2014,17475.08,15249.29,16200.21,6676.19,9346.1,13099.95,2077.13,9378.95,10203.19,25413.78
01-07-2014,17558.71,15742.92,16406.42,6699.13,9258.78,13365.89,2098.57,9433.74,10321.63,25516.35
02-07-2014,17744.63,15966.3,16680.87,6773.86,9263.31,13634.37,2106.77,9506.9,10434.18,25841.21
03-07-2014,17695.24,16093.29,16673.77,6792.96,9294.35,13559.79,2075.9,9490.58,10419.38,25823.75
04-07-2014,17824.53,16095.77,16629.24,6815.16,9311.19,13441.44,2098.8,9545.75,10508.03,25962.06
07-07-2014,17608.8,16206.1,16723.42,6836.26,9555.78,13444.48,2095.77,9557.14,10570.78,26100.08
08-07-2014,17195.13,15838.12,15919.93,6803.28,9455.41,12877.31,1945.73,9210.21,10128.01,25582.11
09-07-2014,17108.97,15452.99,15686.45,6858.37,9331.15,12808.58,1914.69,9077.36,9944.15,25444.81
10-07-2014,17001.76,15312.72,15715.12,6880.7,9248.24,12929.17,2009.72,9132.18,10019.97,25372.75
11-07-2014,16546.21,15154.5,14969.15,6915.65,9379.25,12452.1,1906.03,8875.24,9688.11,25024.35
14-07-2014,16595.64,15304.44,15139.74,6888.2,9260.14,12573.42,1891.16,8873.7,9642.46,25006.98
15-07-2014,17053.82,15518.66,15477.51,6866.54,9244.11,12736.63,1931.9,9044.92,9856,25228.65
16-07-2014,17479.92,15741.51,15710.96,6900.09,9261.06,13016.95,2014.51,9165.92,10057.37,25549.72
17-07-2014,17477.5,15716.27,15893.37,6923.01,9268.04,13336.57,1998.91,9291.69,10193.12,25561.16
18-07-2014,17611.71,15713.19,15960.59,6911.02,9400.51,13265.95,1981.36,9252.8,10180.84,25641.56
21-07-2014,17617.29,15716.95,15836.08,6983.35,9374.14,13234.26,1961.6,9300.42,10269.59,25715.17
22-07-2014,17663.47,15773.7,15727.41,7040.28,9541.37,13370.54,1972.75,9311.09,10268.76,26025.8
23-07-2014,17705.07,15804.16,15747.29,7045.69,9754.95,13318.91,1971.69,9311.72,10204.18,26147.33
24-07-2014,17782.36,15807.83,15777.75,7106.38,9842.74,13515.28,1977.97,9293.46,10229.33,26271.85
25-07-2014,17542.99,15609.56,15604.16,7157.93,9789.42,13200.1,1925,9178.21,10037.17,26126.75
28-07-2014,17421.39,15488.2,15501.53,7184.84,9825.81,13000.85,1873.16,9139.22,9966.64,25991.23
30-07-2014,17694.51,15587.74,14775.57,7209.07,9801.53,13058.17,1888.46,9171.51,9964.93,26087.42
31-07-2014,17485.61,15490.71,14651.63,7169.75,9742.34,13064.27,1893.03,9188.19,9989.42,25894.97
01-08-2014,17328.98,15329.57,14373.36,7101.33,9594.6,12815.54,1873.58,9114.33,9890.97,25480.84
04-08-2014,17449.97,15558.2,14599.47,7181.61,9794.11,13000.81,1893.4,9196.81,9999.75,25723.16
05-08-2014,17498.49,15886.81,14577.67,7204.05,9828.58,13173.18,1943.55,9272.54,10111.27,25908.01
06-08-2014,17179.85,15773.23,14560.57,7114.55,9894.21,12922.26,1919.32,9201.24,10096.28,25665.27
07-08-2014,17162.42,15759.02,14521.69,7105.07,9768.39,12903.05,1912.8,9150.74,10043.21,25589.01
08-08-2014,16903.81,15544.33,14159.12,7111.74,9730.77,12496.31,1838.98,8962.18,9828.3,25329.14
11-08-2014,16997.2,15956.7,14284.36,7082.85,9796.19,12579.26,1856.67,9012.05,9902.67,25519.24
12-08-2014,17237.63,16242.69,14464.54,7091.16,9808.25,12694.22,1875.74,9055.95,9947.06,25880.77
13-08-2014,17066.96,16255.99,14081.77,7248.72,9882.31,12532.54,1777.75,8900.75,9711.31,25918.95
14-08-2014,17251.19,16348.06,14333.08,7265.41,9874.73,12775.56,1808.78,9007.85,9824.06,26103.23
18-08-2014,17657.9,16607.69,14666.95,7233.55,9834.38,12962.86,1833.63,9170.34,10047.47,26390.96
19-08-2014,17759.36,16981.84,14830.21,7242.8,9778.73,13041.15,1863.56,9270.86,10168.8,26420.67
20-08-2014,17707.42,16887.09,14754.15,7192.22,9800.98,13007.29,1873.29,9276.34,10263.51,26314.29
21-08-2014,17915.5,17020.65,14850.7,7206.47,9788.49,12831.64,1837.52,9320.55,10298.5,26360.11
22-08-2014,18100.19,17034.27,14874.02,7169.69,9948.19,12849.39,1822.47,9340.87,10298.52,26419.55
25-08-2014,17938.39,17106.27,14774.26,7242.95,10044.24,12291.38,1785.85,9281.1,10255.38,26437.02
26-08-2014,17895.77,17110.96,14649.72,7308.44,10067.96,12383.8,1785.03,9258.82,10173.38,26442.81
27-08-2014,17990.04,17249.98,14702.59,7347.4,10143.45,12357.91,1760.99,9326.59,10253.87,26560.15
28-08-2014,18003.68,17293.65,14913.18,7401.78,10085.87,12252.68,1727.44,9298.9,10264.45,26638.11
01-09-2014,18326.48,17522.04,15322.89,7352.35,10123.71,12594.65,1774.39,9444.59,10397.59,26867.55
02-09-2014,18453.3,17551.68,15321.38,7406.8,10142.24,12494.13,1787.64,9523.77,10492.42,27019.39
03-09-2014,18430.37,17670.08,15444.29,7363.2,10395.3,12638.9,1826.03,9604.87,10533.72,27139.94
04-09-2014,18353.75,17688.88,15289.09,7382.44,10352.12,12448.79,1745.33,9615.07,10495.46,27085.93
05-09-2014,18298,17573.42,15420.9,7358.81,10405,12534.31,1765.41,9668.76,10627.07,27026.7
08-09-2014,18550.29,17711.81,15619.78,7461.75,10531.53,12690.88,1779.01,9793.67,10851.83,27319.85
09-09-2014,18511.09,17771.94,15553.26,7526.01,10444.86,12703.61,1759.28,9843.37,10885.98,27265.32
10-09-2014,18499.69,17698.89,15399.05,7414.46,10333.88,12686.31,1770.02,9850.79,10951.03,27057.41
11-09-2014,18552.57,17814.92,15500.92,7452.92,10334.38,12549.65,1764.03,9963.51,11110.92,26995.87
12-09-2014,18607.01,17928.39,15375.04,7493.01,10338.63,12523.78,1757.69,9983.08,11166.79,27061.04
15-09-2014,18507.77,17878.24,15238.09,7435.74,10239.56,12312.2,1760.87,10000.86,11245.52,26816.56
16-09-2014,18138.3,17568.13,14826.48,7431.74,10211.73,12027.89,1700.59,9659.31,10796.31,26492.51
17-09-2014,18130.57,17746.87,14945.91,7450.92,10367.3,12060.85,1709.21,9683.92,10829.84,26631.29
18-09-2014,18488.77,18221.49,15370.83,7510.01,10427.27,12209.06,1788.61,9861.22,11121.16,27112.21
19-09-2014,18479.21,18093.73,15079.92,7479.85,10571.84,12148.36,1774.17,9865.26,11191.18,27090.42
22-09-2014,18532.2,18292.06,15049.95,7621.7,10543.32,11999.58,1759.93,9884.82,11248.69,27206.74
23-09-2014,18206.62,17949.01,14688.61,7592.84,10475.44,11720.34,1673.48,9696.15,10969.3,26775.69
24-09-2014,18009.23,17857.78,14440.4,7725.73,10461.1,11717.49,1645.21,9580.83,10791.44,26744.69
25-09-2014,17525.09,17684.63,14164.42,7691.15,10578.38,11365.94,1592.36,9350.72,10444.79,26468.36
26-09-2014,17859.88,17835.7,14385.53,7651.37,10522.02,11649.26,1628.49,9421.4,10510.99,26626.32
29-09-2014,17697.97,17757.23,14351.13,7581.28,10716.06,11520.12,1624.46,9516.78,10667.67,26597.11
30-09-2014,17615.46,17746.9,14267.74,7630.97,10687.59,11409.4,1581.27,9530.35,10681.46,26630.51
01-10-2014,17538.57,17719.87,14165.45,7534.69,10895.4,11362.54,1571.24,9511.4,10641.82,26567.99
07-10-2014,17386.3,17572.7,13912.83,7497.41,10806.7,11061.06,1551.36,9425.39,10557.96,26271.97
08-10-2014,17576.06,17673.98,14137.32,7523.35,10434.56,11186.5,1575.69,9403.83,10564.14,26246.79
09-10-2014,18017.86,17844.1,14562.76,7544.21,10441.38,11400.54,1616.78,9576.38,10731.69,26637.28
10-10-2014,17694.23,17348.42,14351.98,7351.21,10680.74,10931.49,1592.08,9444.41,10611,26297.38
13-10-2014,17932.85,17334.88,14279.6,7311.69,10805.2,11080.97,1563.66,9489.76,10646.47,26384.07
14-10-2014,18026.6,17260.86,14278.49,7299.96,10721.68,11090.27,1419.23,9473.08,10631.25,26349.33
16-10-2014,17802.75,16900.95,13983.83,7296.92,10553.41,10836.89,1416.04,9243.95,10343.09,25999.34
17-10-2014,18240.22,17018.77,14244.19,7308.07,10130.95,10852.35,1429.64,9272.49,10313.97,26108.53
20-10-2014,18564.39,17388.21,14548.33,7339.67,10047.2,11022.56,1442.16,9376.08,10363.45,26429.85
21-10-2014,18787.43,17501.44,14749.17,7381.14,10071.19,11211.46,1480.04,9461.81,10382.72,26575.65
22-10-2014,18822.74,18020.89,15056.5,7385.46,10142.88,11272.75,1486.08,9575.83,10504.15,26787.23
23-10-2014,18857.52,18025.56,15139.9,7420.21,10156.75,11306.88,1488.69,9673.03,10662.65,26851.05
27-10-2014,18948.89,17883.04,15245.91,7341.74,10101.5,11281.25,1432.29,9592.09,10642.69,26752.9
28-10-2014,19073.55,17942.43,15325.22,7332.8,10137.08,11277.92,1437,9600.4,10724.06,26880.82
29-10-2014,19030.6,18262.93,15366.72,7422.99,10285.91,11574.71,1479.69,9650.29,10790.46,27098.17
30-10-2014,19167.15,18314.87,15511.5,7463.43,10496.13,11628.17,1530.56,9714.43,10827.46,27346.33
31-10-2014,19505.16,18579.07,15924.51,7497.07,10701.99,11849.95,1553.42,9834.6,10930.95,27865.83
03-11-2014,19595.34,18415.42,15970.56,7496.83,10718.73,11839.65,1609.44,9941.4,11077.12,27860.38
05-11-2014,19872.26,18423.81,16061.27,7520.77,10797.38,11481.03,1603.32,9964.61,11160.98,27915.88
07-11-2014,19854.42,18338.67,15945.21,7530.68,10820.55,11334.93,1642.36,9999.69,11117.17,27868.63
10-11-2014,19749.4,18275.93,15784.19,7742,10813.82,11323.41,1640.19,10013.27,11134.81,27874.73
11-11-2014,19894.58,18400.4,15883.07,7688.37,10773.94,11308.22,1657.44,10085.65,11161.95,27910.06
12-11-2014,20117.78,18617.56,15798.23,7762.46,10762.53,11205.93,1654.92,10133.27,11184.35,28008.9
13-11-2014,19975.48,18544.21,15797.92,7761.86,10868.64,11120.23,1631.11,10102.17,11159.54,27940.64
14-11-2014,20118.77,18659.93,15884.9,7752.93,10892.17,11401.49,1669.36,10154.81,11217.39,28046.66
17-11-2014,20201.93,18926.8,15915.38,7768.25,10923.47,11338.56,1674.94,10247.7,11337.96,28177.88
18-11-2014,20262.54,19030.02,16171.14,7749.49,10841.66,11450.32,1664.91,10275.3,11443.16,28163.29
19-11-2014,20130.6,18907.29,16138.61,7733.19,10864.08,11205.71,1648.35,10210.6,11368.55,28032.85
20-11-2014,20204.71,18822.94,16022.51,7763.15,11001.73,11111.86,1623.35,10203.73,11336.73,28067.56
21-11-2014,20683.54,18925.28,16234.17,7832.83,10922.98,11127.12,1625.2,10195.79,11325.84,28334.63
24-11-2014,20927.2,18938.02,16369.71,7812.9,11125.68,11309.91,1651.59,10202.97,11318.83,28499.54
25-11-2014,20649.3,18736.68,16193.59,7615.59,11112.28,11153.61,1596.34,10057.41,11055.96,28338.05
26-11-2014,20586.35,18787.14,16236.26,7696.85,11094.24,11274.31,1660.73,10119.95,11180.24,28386.19
27-11-2014,20620.69,18852.29,16207.21,7711.72,11213.54,11253.82,1655.68,10171.92,11241.65,28438.91
28-11-2014,21212.07,19220.05,16371.64,7733.68,11207.45,11306.25,1683.06,10270.61,11270.79,28693.99
01-12-2014,21222.29,19283.92,16146.67,7786.96,11301.29,11064.66,1672.58,10262.9,11189.7,28559.62
02-12-2014,21248.52,19082.11,16264.24,7837.94,11134.09,11197.42,1674.03,10356.11,11251.21,28444.01
